Institute ID,Institute Name,TLR,RPC,GO,OI,PERCEPTION,City,State,Score,Rank,Year,Institute_ID,UG_Students,Total_Students,Capital_Expenditure,Operational_Expenditure,Total_Expenditure,WOS_Publications,WOS_Citations,Scopus_Publications
IR-O-U-0467,"National Institute of Technology, Tiruchirappalli",60.73,45.71,75.74,66.48,52.2,Tiruchirappalli,Tamil Nadu,58.95,21,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0439,Anna University,53.32,53.15,74.97,49.3,62.1,Chennai,Tamil Nadu,58.08,22,2022,IR-E-U-0439,2470.0,2470.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0120,University of Delhi,43.11,52.82,91.85,58.87,45.93,Delhi,Delhi,57.63,23,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0447,Bharathiar University,63.97,44.36,78.31,63.96,26.97,Coimbatore,Tamil Nadu,57.26,24,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0323,Savitribai Phule Pune University,63.66,41.64,92.44,52.07,16.97,Pune,Maharashtra,56.99,25,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0305,"Indian Institute of Science Education & Research, Pune",71.66,44.18,65.43,62.94,27.85,Pune,Maharashtra,56.91,26,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0237,"National Institute of Technology Karnataka, Surathkal",59.32,45.14,75.55,64.44,38.54,Surathkal,Karnataka,56.74,27,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0308,Institute of Chemical Technology,59.27,50.58,79.61,54.5,18.45,Mumbai,Maharashtra,56.16,28,2022,IR-E-U-0308,211.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,54.43,50.31,74.26,56.63,39.21,Varanasi,Uttar Pradesh,55.85,29,2022,IR-E-U-0701,1012.0,1012.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0363,Siksha `O` Anusandhan,68.3,35.58,73.45,68.4,27.26,Bhubaneswar,Odisha,55.42,30,2022,IR-E-U-0363,2220.0,2220.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0273,Indian Institute of Technology Indore,62.47,49.93,72.44,52.99,16.21,Indore,Madhya Pradesh,55.13,31,2022,IR-E-U-0273,294.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0391,Birla Institute of Technology & Science - Pilani,59.27,46.74,73.45,58.76,27.26,Pilani,Rajasthan,55.1,32,2022,IR-E-U-0391,2831.0,2831.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0304,Homi Bhabha National Institute,72.51,45.25,68.93,52.01,5.31,Mumbai,Maharashtra,54.85,33,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0356,Kalinga Institute of Industrial Technology,69.0,30.2,75.13,77.86,17.71,Bhubaneswar,Odisha,54.35,34,2022,IR-E-U-0356,3450.0,3450.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0378,Indian Institute of Technology Ropar,75.19,33.66,65.71,64.34,20.57,Rupnagar,Punjab,54.29,35,2022,IR-E-U-0378,330.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0473,S.R.M. Institute of Science and Technology,57.91,45.28,71.41,62.54,25.15,Chennai,Tamil Nadu,53.99,36,2022,IR-E-U-0473,5490.0,5490.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0139,"Indian Institute of Technology, Gandhinagar",67.9,39.04,65.84,66.49,20.23,Gandhinagar,Gujarat,53.92,37,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0205,Indian Institute of Technology (Indian School of Mines),51.07,54.66,71.79,54.34,23.57,Dhanbad,Jharkhand,53.87,38,2022,IR-E-U-0205,869.0,869.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0357,National Institute of Technology Rourkela,59.35,49.09,68.7,56.9,18.08,Rourkela,Odisha,53.77,39,2022,IR-E-U-0357,927.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0572,"Indian Institute of Science Education & Research, Kolkata",63.56,39.42,66.2,56.59,25.46,Mohanpur,West Bengal,52.35,40,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0078,Panjab University,48.43,43.18,74.62,60.73,27.56,Chandigarh,Chandigarh,51.23,41,2022,IR-E-U-0078,905.0,905.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0497,Amity University,49.57,47.89,70.35,64.17,13.43,Gautam Budh Nagar,Uttar Pradesh,51.07,42,2022,IR-E-U-0388,210.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0184,"Indian Institute of Technology, Mandi",62.79,37.25,65.56,67.01,12.18,Mandi,Himachal Pradesh,51.05,43,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,56.29,43.01,69.46,65.97,5.31,Chennai,Tamil Nadu,50.81,44,2022,IR-E-I-1441,1320.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0025,National Institute of Technology Warangal,57.73,35.23,73.48,55.14,25.15,Warangal,Telangana,50.61,45,2022,IR-E-U-0025,1004.0,1004.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0027,Osmania University,60.22,30.41,79.98,56.37,17.71,Hyderabad,Telangana,50.6,46,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0377,"Indian Institute of Science Education & Research, Mohali",63.85,32.08,62.89,71.44,20.57,Mohali,Punjab,50.55,47,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0747,Chandigarh University,63.04,22.16,69.27,78.62,31.19,Mohali,Punjab,50.39,48,2022,IR-E-U-0747,3240.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,61.35,38.23,67.66,59.74,9.57,Thanjavur,Tamil Nadu,50.33,49,2022,IR-E-U-0476,1920.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0458,Kalasalingam Academy of Research and Education,60.1,26.46,71.2,74.72,22.92,Srivilliputtur,Tamil Nadu,49.97,50,2022,IR-E-U-0458,1290.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0262,"Mahatma Gandhi University, Kottayam",65.16,36.16,70.48,51.18,2.74,Kottayam,Kerala,49.89,51,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0260,Kerala University,65.23,20.29,94.4,51.07,2.21,Thiruvananthapuram,Kerala,49.87,52,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0435,Alagappa University,61.66,32.63,72.21,51.56,18.45,Karaikudi,Tamil Nadu,49.73,53,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0235,Mysore University,68.9,16.81,90.68,53.79,4.8,Mysuru,Karnataka,49.71,54,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),61.22,36.63,67.04,56.83,12.6,Vaddeswaram,Andhra Pradesh,49.71,54,2022,IR-E-U-0020,3480.0,3480.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education & Research,68.18,26.11,63.63,68.18,18.81,Puducherry,Pondicherry,49.71,54,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-I-1480,Thapar Institute of Engineering and Technology,49.86,44.83,70.57,55.09,16.21,Patiala,Punjab,49.65,57,2022,IR-E-I-1480,2265.0,2265.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0379,Lovely Professional University,56.4,34.71,66.11,69.33,20.57,Phagwara,Punjab,49.54,58,2022,IR-E-U-0379,3900.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0064,"Indian Institute of Technology, Patna",62.04,39.31,62.25,51.98,14.24,Patna,Bihar,49.47,59,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0222,JSS Academy of Higher Education and Research,68.12,21.4,69.04,69.37,16.97,Mysuru,Karnataka,49.31,60,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0272,Indian Institute of Science Education & Research Bhopal,66.74,29.19,64.82,66.84,8.66,Bhopal,Madhya Pradesh,49.29,61,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0329,Symbiosis International,65.62,17.8,74.9,66.57,25.46,Pune,Maharashtra,49.22,62,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0098,Delhi Technological University,57.93,32.46,66.55,57.34,28.71,New Delhi,Delhi,49.03,63,2022,IR-E-U-0098,2360.0,2360.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0052,Gauhati University,59.42,21.66,89.82,58.19,8.66,Guwahati,Assam,48.98,64,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0355,Indian Institute of Technology Bhubaneswar,53.86,38.2,65.46,60.45,16.97,Bhubaneswar,Odisha,48.46,65,2022,IR-E-U-0355,290.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0584,"Indian Institute of Engineering Science and Technology, Shibpur",50.01,39.35,70.44,48.26,27.26,Howrah,West Bengal,48.45,66,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0474,Sathyabama Institute of Science and Technology,56.99,29.87,65.82,65.05,23.57,Chennai,Tamil Nadu,48.09,67,2022,IR-E-U-0474,2700.0,2700.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0334,"Visvesvaraya National Institute of Technology, Nagpur",53.53,39.28,70.53,54.61,6.29,Nagpur,Maharashtra,48.05,68,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0253,Cochin University of Science and Technology,57.05,32.57,73.37,51.63,13.02,Cochin,Kerala,48.02,69,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-I-1357,University of Madras,56.58,32.35,71.3,52.41,18.45,Chennai,Tamil Nadu,48.01,70,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0006,"Andhra University, Visakhapatnam",54.05,25.8,85.7,53.73,15.04,Visakhapatnam,Andhra Pradesh,47.97,71,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0577,National Institute of Technology Durgapur,53.96,35.16,70.09,57.15,14.24,Durgapur,West Bengal,47.9,72,2022,IR-E-U-0577,790.0,790.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0136,Gujarat University,64.75,18.38,83.3,57.39,3.78,Ahmedabad,Gujarat,47.72,73,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0107,Jamia Hamdard,56.93,30.15,70.35,60.93,12.18,New Delhi,Delhi,47.5,74,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0523,King George`s Medical University,66.33,26.31,63.36,55.83,9.57,Lucknow,Uttar Pradesh,47.0,75,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0055,"National Institute of Technology, Silchar",52.26,36.84,68.43,57.1,6.29,Silchar,Assam,46.76,76,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,69.78,19.22,64.27,61.3,10.89,Pune,Maharashtra,46.76,76,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0498,Babasheb Bhimrao Ambedkar University,53.54,19.68,82.46,74.59,4.8,Lucknow,Uttar Pradesh,46.39,78,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-S-8909,Indian Institute of Management Kozhikode,65.93,15.51,61.55,72.34,23.89,Kozhikode,Kerala,46.36,79,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0376,Guru Nanak Dev University,51.06,28.73,78.53,56.6,10.01,Amritsar,Punjab,46.31,80,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0318,Mumbai University,55.16,22.52,82.54,55.95,7.26,Mumbai,Maharashtra,46.15,81,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0448,Bharathidasan University,57.72,32.56,61.8,48.1,18.81,Tiruchirappalli,Tamil Nadu,46.14,82,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,69.68,17.07,64.33,65.08,6.78,Chennai,Tamil Nadu,46.08,83,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0196,University of Kashmir,60.58,21.23,79.56,51.37,3.78,Srinagar,Jammu and Kashmir,45.98,84,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0374,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",57.67,27.88,66.39,64.32,4.8,Jalandhar,Punjab,45.85,85,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0689,All India Institute of Medical Sciences Jodhpur,64.36,26.23,60.4,61.19,4.3,Jodhpur,Rajasthan,45.81,86,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0389,Banasthali Vidyapith,53.01,15.98,84.96,75.83,5.31,Banasthali,Rajasthan,45.8,87,2022,IR-E-U-0389,930.0,930.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0463,Madurai Kamaraj University,63.33,24.04,65.24,52.47,12.6,Madurai,Tamil Nadu,45.77,88,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-N-10,SVKM`s Narsee Monjee Institute of Management Studies,68.42,17.66,64.52,62.17,7.26,Mumbai,Maharashtra,45.68,89,2022,IR-E-N-10,420.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0056,Tezpur University,59.71,27.49,63.29,50.67,16.97,Tezpur,Assam,45.59,90,2022,IR-E-U-0056,361.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0410,Malaviya National Institute of Technology,51.72,38.69,60.72,56.19,3.78,Jaipur,Rajasthan,45.27,91,2022,IR-E-U-0410,900.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0295,Datta Meghe Institute of Medical Sciences,65.25,23.54,59.6,65.38,1.12,Wardha,Maharashtra,45.21,92,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0195,University of Jammu,64.9,19.12,74.83,46.63,2.74,Jammu,Jammu and Kashmir,45.11,93,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0642,Shiv Nadar University,63.53,20.75,64.7,61.38,5.8,Dadri,Uttar Pradesh,44.94,94,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0446,Bharath Institute of Higher Education & Research,56.2,23.15,70.31,64.28,4.3,Chennai,Tamil Nadu,44.73,95,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-C-16604,Sri Sivasubramaniya Nadar College of Engineering,53.14,30.69,63.87,52.73,15.04,Kancheepuram,Tamil Nadu,44.69,96,2022,IR-E-C-16604,780.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0564,University of Petroleum and Energy Studies,56.69,19.48,60.48,65.01,31.99,Dehradun,Uttarakhand,44.65,97,2022,IR-E-U-0564,850.0,850.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0215,Bangalore University,58.7,17.38,74.73,57.04,10.45,Bangalore,Karnataka,44.53,98,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0331,Tata Institute of Social Sciences,56.66,10.45,78.36,75.42,11.75,Mumbai,Maharashtra,44.52,99,2022,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0249,Visvesvaraya Technological University,58.94,27.28,61.1,58.36,4.3,Belgaum,Karnataka,44.35,100,2022,IR-E-U-0249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0456,Indian Institute of Technology Madras,86.45,89.88,87.22,63.59,100.0,Chennai,Tamil Nadu,86.69,1,2023,IR-E-U-0456,877.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0220,Indian Institute of Science,82.43,88.45,80.57,59.23,97.94,Bengaluru,Karnataka,83.09,2,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-I-1074,Indian Institute of Technology Delhi,82.06,85.23,79.21,70.32,90.98,New Delhi,Delhi,82.16,3,2023,IR-E-I-1074,1071.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0306,Indian Institute of Technology Bombay,80.71,86.14,84.26,58.76,84.98,Mumbai,Maharashtra,81.28,4,2023,IR-E-U-0306,1030.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-I-1075,Indian Institute of Technology Kanpur,85.45,72.94,83.62,60.24,69.84,Kanpur,Uttar Pradesh,77.23,5,2023,IR-E-I-1075,927.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-N-15,"All India Institute of Medical Sciences, Delhi",76.47,67.75,70.46,72.72,75.23,New Delhi,Delhi,72.14,6,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0573,Indian Institute of Technology Kharagpur,73.29,72.25,76.75,57.44,70.68,Kharagpur,West Bengal,71.82,7,2023,IR-E-U-0573,942.0,942.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0560,Indian Institute of Technology Roorkee,77.69,68.0,83.15,62.8,50.36,Roorkee,Uttarakhand,71.66,8,2023,IR-E-U-0560,1143.0,1143.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0053,Indian Institute of Technology Guwahati,73.43,66.98,82.95,58.3,42.44,Guwahati,Assam,68.78,9,2023,IR-E-U-0053,978.0,978.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0109,Jawaharlal Nehru University,73.55,46.56,94.89,73.64,50.73,New Delhi,Delhi,67.44,10,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0500,Banaras Hindu University,72.77,49.18,99.64,61.5,45.43,Varanasi,Uttar Pradesh,67.21,11,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0108,"Jamia Millia Islamia,New Delhi",69.38,49.83,93.85,83.41,26.4,New Delhi,Delhi,65.52,12,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0575,Jadavpur University,67.63,53.66,90.61,56.79,41.08,Kolkata,West Bengal,64.3,13,2023,IR-E-U-0575,1150.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0013,Indian Institute of Technology Hyderabad,74.38,55.13,73.26,59.03,48.36,Hyderabad,Telangana,64.24,14,2023,IR-E-U-0013,425.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0436,Amrita Vishwa Vidyapeetham,73.39,50.35,73.93,72.47,35.71,Coimbatore,Tamil Nadu,62.74,15,2023,IR-E-U-0436,2580.0,2580.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0234,Manipal Academy of Higher Education-Manipal,72.87,54.02,77.97,66.1,24.39,Manipal,Karnataka,62.71,16,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0490,Vellore Institute of Technology,55.66,63.59,80.43,62.55,45.71,Vellore,Tamil Nadu,62.7,17,2023,IR-E-U-0490,7500.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0439,Anna University,56.24,64.24,74.58,50.29,62.67,Chennai,Tamil Nadu,62.36,18,2023,IR-E-U-0439,2470.0,2470.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0496,Aligarh Muslim University,68.87,46.88,94.55,60.04,26.4,Aligarh,Uttar Pradesh,62.27,19,2023,IR-E-U-0496,365.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0042,University of Hyderabad,70.46,44.54,83.27,66.58,26.83,Hyderabad,Telangana,60.49,20,2023,IR-E-U-0042,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0467,National Institute of Technology Tiruchirappalli,59.68,48.55,76.18,68.33,58.95,Tiruchirappalli,Tamil Nadu,60.43,21,2023,IR-E-U-0467,964.0,964.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0120,University of Delhi,46.65,54.3,97.84,63.98,39.84,Delhi,Delhi,60.24,22,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0570,Calcutta University,66.11,42.3,97.37,53.01,29.33,Kolkata,West Bengal,60.22,23,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0139,Indian Institute of Technology Gandhinagar,74.59,43.13,69.53,69.14,27.47,Gandhinagar,Gujarat,58.89,24,2023,IR-E-U-0139,225.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0391,Birla Institute of Technology  & Science -Pilani,61.65,56.26,74.65,59.16,25.3,Pilani,Rajasthan,58.76,25,2023,IR-E-U-0391,2806.0,2806.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0363,Siksha `O` Anusandhan,69.78,40.1,73.26,73.35,34.11,Bhubaneswar,Odisha,58.35,26,2023,IR-E-U-0363,1860.0,1860.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,69.83,52.18,71.3,67.38,5.37,Chennai,Tamil Nadu,58.14,27,2023,IR-E-I-1441,1320.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0273,Indian Institute of Technology Indore,66.36,52.71,72.96,60.81,16.1,Indore,Madhya Pradesh,58.0,28,2023,IR-E-U-0273,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0356,Kalinga Institute of Industrial Technology,69.63,38.02,78.87,80.13,14.39,Bhubaneswar,Odisha,57.52,29,2023,IR-E-U-0356,3300.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0304,Homi Bhabha National Institute,73.14,49.45,71.36,54.35,6.08,Mumbai,Maharashtra,57.09,30,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,54.83,53.2,75.62,57.38,38.07,Varanasi,Uttar Pradesh,57.08,31,2023,IR-E-U-0701,1163.0,1163.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0473,S.R.M. Institute of Science and Technology,61.62,47.02,74.95,64.61,23.94,Chennai,Tamil Nadu,56.44,32,2023,IR-E-U-0473,5550.0,5550.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0378,Indian Institute of Technology Ropar,73.68,38.46,66.67,66.44,25.52,Rupnagar,Punjab,56.16,33,2023,IR-E-U-0378,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0305,Indian Institute of Science Education & Research Pune,72.45,43.72,63.27,63.57,21.81,Pune,Maharashtra,56.05,34,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0323,Savitribai Phule Pune University,60.99,39.3,94.63,51.78,15.82,Pune,Maharashtra,55.78,35,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0447,Bharathiar University,63.1,43.77,78.87,51.98,25.52,Coimbatore,Tamil Nadu,55.58,36,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0357,National Institute of Technology Rourkela,59.99,51.67,72.69,60.11,14.68,Rourkela,Odisha,55.52,37,2023,IR-E-U-0357,888.0,888.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0237,"National Institute of Technology Karnataka, Surathkal",58.46,45.25,75.59,59.23,33.2,Surathkal,Karnataka,55.47,38,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education & Research,73.6,32.12,72.32,71.51,20.83,Puducherry,Pondicherry,55.41,39,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),62.01,49.73,72.17,64.05,8.15,Patiala,Punjab,55.17,40,2023,IR-E-I-1480,2395.0,2395.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0308,Institute of Chemical Technology,56.32,49.6,77.89,55.88,15.82,Mumbai,Maharashtra,54.53,41,2023,IR-E-U-0308,211.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0205,Indian Institute of Technology (Indian School of Mines),52.5,54.93,69.0,58.02,20.33,Dhanbad,Jharkhand,53.86,42,2023,IR-E-U-0205,1028.0,1028.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0572,Indian Institute of Science Education & Research Kolkata,68.17,41.0,70.16,55.58,13.81,Mohanpur,West Bengal,53.72,43,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0078,Panjab University,51.09,46.65,75.77,59.92,28.52,Chandigarh,Chandigarh,53.31,44,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0747,Chandigarh University,63.55,25.22,75.62,80.27,35.18,Mohali,Punjab,53.29,45,2023,IR-E-U-0747,3240.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0379,Lovely Professional University,55.92,44.38,66.06,68.34,30.92,Phagwara,Punjab,53.22,46,2023,IR-E-U-0379,4150.0,4150.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0260,Kerala University,66.66,22.8,96.02,58.87,8.15,Thiruvananthapuram,Kerala,52.75,47,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0458,Kalasalingam Academy of Research and Education,62.66,30.87,74.68,76.42,18.79,Srivilliputtur,Tamil Nadu,52.52,48,2023,IR-E-U-0458,1470.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0476,Shanmugha Arts Science Technology & Research Academy,63.88,40.86,68.45,59.4,9.48,Thanjavur,Tamil Nadu,52.0,49,2023,IR-E-U-0476,1920.0,1920.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),62.02,40.74,69.49,57.63,14.68,Vaddeswaram,Andhra Pradesh,51.96,50,2023,IR-E-U-0020,3180.0,3180.0,0.0,0.0,0.0,0.0,0.0,0.0
IR-O-U-0377,"Indian Institute of Science Education & Research, Mohali",63.52,33.6,68.58,72.34,17.73,Mohali,Punjab,51.86,51,2023,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
